date,pnl
2015-02-09,1240.00
2015-02-10,1395.00
2015-02-11,-0.00
2015-02-12,2170.00
2015-02-13,465.00
2015-02-17,155.00
2015-02-18,310.00
2015-02-19,-310.00
2015-02-20,1550.00
2015-02-23,465.00
2015-02-24,1085.00
2015-02-25,310.00
2015-02-26,-930.00
2015-02-27,620.00
2015-03-02,-155.00
2015-03-03,775.00
2015-03-04,1085.00
2015-03-05,232.50
2015-03-06,3022.50
2015-03-09,-465.00
2015-03-10,3565.00
2015-03-11,-620.00
2015-03-12,-4185.00
2015-03-13,465.00
2015-03-16,-620.00
2015-03-17,155.00
