,strategy_code,trade nr.,expiration,entry_date,strikes,entry_price,exit_date,DIT,DTE,pnl,max risk,position size,percentage,exit
434,DC_37_EXDTE_30_TP_0.1,140,2018-08-17,2018-06-08,1690/1650/1580,1.55,2018-07-09,31,39,1240,-97805,31,1.27%,sdc
435,DC_37_EXDTE_30_TP_0.1,141,2018-09-21,2018-07-13,1715/1665/1590,4.1,2018-07-31,18,52,10200,-98940,34,10.31%,tp
436,DC_37_EXDTE_30_TP_0.1,142,2018-10-19,2018-08-10,1715/1670/1595,3.0,2018-08-29,19,51,-300,-99000,30,-0.3%,sdc
437,DC_37_EXDTE_30_TP_0.1,143,2018-11-16,2018-09-07,1740/1690/1605,2.55,2018-09-24,17,53,10399,-97630,26,10.65%,tp
438,DC_37_EXDTE_30_TP_0.1,144,2018-12-21,2018-10-12,1580/1520/1425,2.45,2018-10-24,12,58,-4810,-97370,26,-4.94%,sdc
439,DC_37_EXDTE_30_TP_0.1,145,2019-01-18,2018-11-09,1590/1530/1430,2.3,2018-11-14,5,65,-3564,-97290,23,-3.66%,sdc
440,DC_37_EXDTE_30_TP_0.1,146,2019-02-15,2018-12-07,1490/1420/1320,5.25,2018-12-17,10,60,-2240,-98700,28,-2.27%,sdc
441,DC_37_EXDTE_30_TP_0.1,147,2019-03-15,2019-01-04,1420/1350/1260,7.8,2019-01-09,5,65,-4200,-97299,35,-4.32%,sdc
442,DC_37_EXDTE_30_TP_0.5,1,2007-01-20,2006-11-13,790/760/720,3.25,2006-12-04,21,47,-562,-99375,75,-0.57%,sdc
443,DC_37_EXDTE_30_TP_0.5,2,2007-02-17,2006-12-11,810/780/740,2.65,2007-01-19,39,29,40685,-99935,79,40.71%,dte
444,DC_37_EXDTE_30_TP_0.5,3,2007-03-17,2007-01-08,790/760/720,2.35,2007-01-24,16,52,7400,-98800,80,7.49%,sdc
445,DC_37_EXDTE_30_TP_0.5,4,2007-04-21,2007-02-12,820/790/750,3.15,2007-02-20,8,60,-3229,-99940,76,-3.23%,sdc
446,DC_37_EXDTE_30_TP_0.5,5,2007-05-19,2007-03-12,800/770/730,2.4,2007-04-03,22,46,-2800,-99200,80,-2.82%,sdc
447,DC_37_EXDTE_30_TP_0.5,6,2007-06-16,2007-04-09,830/800/750,1.3,2007-05-09,30,38,5175,-97980,46,5.28%,sdc
448,DC_37_EXDTE_30_TP_0.5,7,2007-07-21,2007-05-14,840/810/760,0.8,2007-06-01,18,50,4200,-99840,48,4.21%,sdc
449,DC_37_EXDTE_30_TP_0.5,8,2007-08-18,2007-06-11,850/820/770,0.8,2007-07-13,32,36,5759,-99840,48,5.77%,sdc
450,DC_37_EXDTE_30_TP_0.5,9,2007-09-22,2007-07-16,870/830/780,4.7,2007-07-24,8,60,5440,-99960,68,5.44%,sdc
451,DC_37_EXDTE_30_TP_0.5,10,2007-10-20,2007-08-13,810/770/700,-0.65,2007-09-19,37,31,12579,-99790,34,12.61%,sdc
452,DC_37_EXDTE_30_TP_0.5,11,2007-11-17,2007-09-10,800/750/680,2.9,2007-09-19,9,59,2794,-98470,43,2.84%,sdc
453,DC_37_EXDTE_30_TP_0.5,12,2007-12-22,2007-10-15,850/810/750,2.4,2007-11-05,21,47,439,-98560,44,0.45%,sdc
454,DC_37_EXDTE_30_TP_0.5,13,2008-01-19,2007-11-12,800/750/680,4.2,2007-12-21,39,29,28392,-99220,41,28.62%,dte
455,DC_37_EXDTE_30_TP_0.5,14,2008-02-16,2007-12-10,810/770/710,1.65,2007-12-17,7,61,-7130,-99590,46,-7.16%,sdc
456,DC_37_EXDTE_30_TP_0.5,15,2008-03-22,2008-01-14,740/700/640,1.9,2008-01-17,3,65,-4275,-98550,45,-4.34%,sdc
457,DC_37_EXDTE_30_TP_0.5,16,2008-04-19,2008-02-11,730/680/620,6.8,2008-03-06,24,44,24190,-99119,59,24.4%,sdc
458,DC_37_EXDTE_30_TP_0.5,17,2008-05-17,2008-03-10,670/630/570,1.7,2008-03-24,14,54,2530,-99820,46,2.53%,sdc
459,DC_37_EXDTE_30_TP_0.5,18,2008-06-21,2008-04-14,710/670/620,4.4,2008-04-18,4,64,-3450,-99359,69,-3.47%,sdc
460,DC_37_EXDTE_30_TP_0.5,19,2008-07-19,2008-05-12,750/720/670,-0.0,2008-06-05,24,44,7750,-100000,50,7.75%,sdc
461,DC_37_EXDTE_30_TP_0.5,20,2008-08-16,2008-06-09,760/720/660,2.7,2008-06-26,17,51,4399,-99880,44,4.4%,sdc
462,DC_37_EXDTE_30_TP_0.5,21,2008-09-20,2008-07-14,690/650/590,2.2,2008-07-22,8,60,2812,-99899,45,2.81%,sdc
463,DC_37_EXDTE_30_TP_0.5,22,2008-10-18,2008-08-11,770/730/680,4.7,2008-09-09,29,39,10539,-99960,68,10.54%,sdc
464,DC_37_EXDTE_30_TP_0.5,23,2008-11-22,2008-09-15,720/680/620,1.25,2008-09-19,4,64,0,-99875,47,0.0%,sdc
465,DC_37_EXDTE_30_TP_0.5,24,2008-12-20,2008-10-13,600/540/460,5.15,2008-10-22,9,59,-194,-98085,39,-0.2%,sdc
466,DC_37_EXDTE_30_TP_0.5,25,2009-01-17,2008-11-10,530/480/400,0.85,2008-11-18,8,60,-10720,-98720,32,-10.86%,sdc
467,DC_37_EXDTE_30_TP_0.5,26,2009-02-21,2008-12-15,500/440/370,8.45,2008-12-31,16,52,7560,-99630,54,7.59%,sdc
468,DC_37_EXDTE_30_TP_0.5,27,2009-03-21,2009-01-12,500/450/390,6.8,2009-02-17,36,32,41595,-99120,59,41.96%,sdc
469,DC_37_EXDTE_30_TP_0.5,28,2009-04-18,2009-02-09,500/450/400,10.15,2009-02-18,9,59,24010,-99470,98,24.14%,sdc
470,DC_37_EXDTE_30_TP_0.5,29,2009-05-16,2009-03-09,370/330/290,7.55,2009-03-12,3,65,-29700,-99660,132,-29.8%,sdc
471,DC_37_EXDTE_30_TP_0.5,30,2009-06-20,2009-04-13,500/460/400,1.45,2009-05-08,25,43,14029,-98670,46,14.22%,sdc
472,DC_37_EXDTE_30_TP_0.5,31,2009-07-18,2009-05-11,530/490/440,4.7,2009-06-09,29,39,11900,-99960,68,11.9%,sdc
473,DC_37_EXDTE_30_TP_0.5,32,2009-08-22,2009-06-15,540/500/440,3.65,2009-07-07,22,46,11760,-99330,42,11.84%,sdc
474,DC_37_EXDTE_30_TP_0.5,33,2009-09-19,2009-07-13,510/480/430,0.7,2009-07-20,7,61,3839,-99360,48,3.86%,sdc
475,DC_37_EXDTE_30_TP_0.5,34,2009-10-17,2009-08-10,600/560/510,6.4,2009-09-14,35,33,3450,-98400,60,3.51%,sdc
476,DC_37_EXDTE_30_TP_0.5,35,2009-11-21,2009-09-14,620/580/540,7.75,2009-10-14,30,38,-11287,-99975,129,-11.29%,sdc
477,DC_37_EXDTE_30_TP_0.5,36,2009-12-19,2009-10-12,640/600/550,6.05,2009-10-28,16,52,-309,-99510,62,-0.31%,sdc
478,DC_37_EXDTE_30_TP_0.5,37,2010-01-16,2009-11-09,610/580/530,0.25,2009-12-18,39,29,18497,-99225,49,18.64%,dte
479,DC_37_EXDTE_30_TP_0.5,38,2010-02-20,2009-12-14,630/590/550,7.8,2009-12-24,10,58,-19839,-99840,128,-19.87%,sdc
480,DC_37_EXDTE_30_TP_0.5,39,2010-03-20,2010-01-11,660/630/590,3.2,2010-01-22,11,57,375,-98999,75,0.38%,sdc
481,DC_37_EXDTE_30_TP_0.5,40,2010-04-17,2010-02-08,610/580/530,1.0,2010-02-17,9,59,3524,-98699,47,3.57%,sdc
482,DC_37_EXDTE_30_TP_0.5,41,2010-05-22,2010-03-15,690/660/620,3.15,2010-04-06,22,46,190,-99940,76,0.19%,sdc
483,DC_37_EXDTE_30_TP_0.5,42,2010-06-19,2010-04-12,720/690/650,3.25,2010-04-22,10,58,-6375,-99375,75,-6.42%,sdc
484,DC_37_EXDTE_30_TP_0.5,43,2010-07-17,2010-05-10,710/670/600,0.9,2010-05-20,10,58,-9920,-98880,32,-10.03%,sdc
485,DC_37_EXDTE_30_TP_0.5,44,2010-08-21,2010-06-14,680/630/570,6.95,2010-06-30,16,52,17979,-98309,58,18.29%,sdc
486,DC_37_EXDTE_30_TP_0.5,45,2010-09-18,2010-07-12,650/610/550,2.7,2010-07-26,14,54,220,-99879,44,0.22%,sdc
487,DC_37_EXDTE_30_TP_0.5,46,2010-10-16,2010-08-09,680/640/590,4.8,2010-08-11,2,66,1674,-99160,67,1.69%,sdc
488,DC_37_EXDTE_30_TP_0.5,47,2010-11-20,2010-09-13,680/640/580,3.0,2010-10-05,22,46,2579,-98900,43,2.61%,sdc
489,DC_37_EXDTE_30_TP_0.5,48,2010-12-18,2010-10-11,720/680/620,2.75,2010-11-04,24,44,6450,-97824,43,6.59%,sdc
490,DC_37_EXDTE_30_TP_0.5,49,2011-01-22,2010-11-15,745/705/650,3.8,2010-12-03,18,50,1590,-99640,53,1.6%,sdc
491,DC_37_EXDTE_30_TP_0.5,50,2011-02-19,2010-12-13,795/760/705,1.9,2011-01-12,30,38,5737,-98550,45,5.82%,sdc
492,DC_37_EXDTE_30_TP_0.5,51,2011-03-19,2011-01-10,820/780/720,3.55,2011-02-11,32,36,6615,-98910,42,6.69%,sdc
493,DC_37_EXDTE_30_TP_0.5,52,2011-04-16,2011-02-07,830/790/730,3.2,2011-03-18,39,29,17845,-99760,43,17.89%,dte
494,DC_37_EXDTE_30_TP_0.5,53,2011-05-21,2011-03-14,830/780/720,7.15,2011-03-30,16,52,-6959,-99470,58,-7.0%,sdc
495,DC_37_EXDTE_30_TP_0.5,54,2011-06-18,2011-04-11,860/820/760,2.3,2011-05-20,39,29,32560,-98120,44,33.18%,dte
496,DC_37_EXDTE_30_TP_0.5,55,2011-07-16,2011-05-09,865/820/770,7.6,2011-06-06,28,40,36735,-99540,79,36.9%,sdc
497,DC_37_EXDTE_30_TP_0.5,56,2011-08-20,2011-06-13,800/760/710,5.15,2011-06-28,15,53,-12540,-99990,66,-12.54%,sdc
498,DC_37_EXDTE_30_TP_0.5,57,2011-09-17,2011-07-11,860/815/760,6.5,2011-07-28,17,51,6000,-99000,60,6.06%,sdc
499,DC_37_EXDTE_30_TP_0.5,58,2011-10-22,2011-08-15,750/700/620,1.95,2011-08-18,3,65,-5890,-99045,31,-5.95%,sdc
500,DC_37_EXDTE_30_TP_0.5,59,2011-11-19,2011-09-12,720/650/570,11.3,2011-10-03,21,47,11959,-97979,46,12.21%,sdc
501,DC_37_EXDTE_30_TP_0.5,60,2011-12-17,2011-10-10,720/660/580,5.85,2011-10-24,14,54,-1139,-98229,38,-1.16%,sdc
502,DC_37_EXDTE_30_TP_0.5,61,2012-01-21,2011-11-14,770/710/630,5.95,2011-11-23,9,59,6460,-98610,38,6.55%,sdc
503,DC_37_EXDTE_30_TP_0.5,62,2012-02-18,2011-12-12,770/710/640,9.2,2012-01-10,29,39,7800,-99840,52,7.81%,sdc
504,DC_37_EXDTE_30_TP_0.5,63,2012-03-17,2012-01-09,780/740/670,-0.4,2012-01-25,16,52,8579,-97680,33,8.78%,sdc
505,DC_37_EXDTE_30_TP_0.5,64,2012-04-21,2012-02-13,850/810/740,0.75,2012-03-06,22,46,3679,-98400,32,3.74%,sdc
506,DC_37_EXDTE_30_TP_0.5,65,2012-05-19,2012-03-12,840/800/740,2.8,2012-04-10,29,39,9030,-98040,43,9.21%,sdc
507,DC_37_EXDTE_30_TP_0.5,66,2012-06-16,2012-04-09,830/790/730,2.3,2012-05-15,36,32,17599,-98120,44,17.94%,sdc
508,DC_37_EXDTE_30_TP_0.5,67,2012-07-21,2012-05-14,810/760/700,7.65,2012-06-01,18,50,10079,-98840,56,10.2%,sdc
509,DC_37_EXDTE_30_TP_0.5,68,2012-08-18,2012-06-11,780/740/680,1.75,2012-06-29,18,50,6975,-97875,45,7.13%,sdc
510,DC_37_EXDTE_30_TP_0.5,69,2012-09-22,2012-07-16,820/780/725,3.65,2012-08-02,17,51,14310,-98845,53,14.48%,sdc
511,DC_37_EXDTE_30_TP_0.5,70,2012-10-20,2012-08-13,820/785/730,2.0,2012-09-06,24,44,2700,-99000,45,2.73%,sdc
512,DC_37_EXDTE_30_TP_0.5,71,2012-11-17,2012-09-10,860/820/770,5.8,2012-10-19,39,29,49455,-99540,63,49.68%,dte
513,DC_37_EXDTE_30_TP_0.5,72,2012-12-22,2012-10-15,845/810/765,4.25,2012-11-08,24,44,17150,-99750,70,17.19%,sdc
514,DC_37_EXDTE_30_TP_0.5,73,2013-01-19,2012-11-12,820/780/730,6.35,2012-11-29,17,51,-2287,-99735,61,-2.29%,sdc
515,DC_37_EXDTE_30_TP_0.5,74,2013-02-16,2012-12-10,850/810/760,6.45,2013-01-02,23,45,-16350,-98700,60,-16.57%,sdc
516,DC_37_EXDTE_30_TP_0.5,75,2013-03-16,2013-01-07,895/860/810,3.85,2013-01-22,15,53,397,-99905,53,0.4%,sdc
517,DC_37_EXDTE_30_TP_0.5,76,2013-04-20,2013-02-11,930/900/855,2.5,2013-03-08,25,43,427,-99750,57,0.43%,sdc
518,DC_37_EXDTE_30_TP_0.5,77,2013-05-18,2013-03-11,960/925/880,5.5,2013-04-15,35,33,11519,-99200,64,11.61%,sdc
519,DC_37_EXDTE_30_TP_0.5,78,2013-06-22,2013-04-15,930/890/840,5.7,2013-04-25,10,58,-10710,-98910,63,-10.83%,sdc
520,DC_37_EXDTE_30_TP_0.5,79,2013-07-20,2013-05-13,995/955/900,4.7,2013-06-18,36,32,375,-98500,50,0.38%,sdc
521,DC_37_EXDTE_30_TP_0.5,80,2013-08-17,2013-06-10,1015/975/915,2.75,2013-06-20,10,58,1505,-97825,43,1.54%,sdc
522,DC_37_EXDTE_30_TP_0.5,81,2013-09-21,2013-07-15,1065/1025/970,4.25,2013-08-19,35,33,24990,-98175,51,25.45%,sdc
523,DC_37_EXDTE_30_TP_0.5,82,2013-10-19,2013-08-12,1080/1040/980,3.6,2013-08-15,3,65,-2310,-99120,42,-2.33%,sdc
524,DC_37_EXDTE_30_TP_0.5,83,2013-11-16,2013-09-09,1070/1030/960,1.3,2013-10-01,22,46,4030,-97030,31,4.15%,sdc
525,DC_37_EXDTE_30_TP_0.5,84,2013-12-21,2013-10-14,1110/1070/1005,2.8,2013-10-24,10,58,3150,-97299,35,3.24%,sdc
526,DC_37_EXDTE_30_TP_0.5,85,2014-01-18,2013-11-11,1125/1085/1030,4.75,2013-11-26,15,53,-2750,-98750,50,-2.78%,sdc
527,DC_37_EXDTE_30_TP_0.5,86,2014-02-22,2013-12-16,1140/1100/1040,2.5,2013-12-23,7,61,4180,-99000,44,4.22%,sdc
528,DC_37_EXDTE_30_TP_0.5,87,2014-03-22,2014-01-13,1170/1120/1060,8.65,2014-01-22,9,59,-13250,-98845,53,-13.4%,sdc
529,DC_37_EXDTE_30_TP_0.5,88,2014-04-19,2014-02-10,1140/1100/1030,0.8,2014-02-18,8,60,3680,-98560,32,3.73%,sdc
530,DC_37_EXDTE_30_TP_0.5,89,2014-05-17,2014-03-10,1220/1180/1110,0.3,2014-03-26,16,52,165,-99989,33,0.17%,sdc
531,DC_37_EXDTE_30_TP_0.5,90,2014-06-21,2014-04-14,1140/1090/1020,4.2,2014-04-22,8,60,2254,-99220,41,2.27%,sdc
532,DC_37_EXDTE_30_TP_0.5,91,2014-07-19,2014-05-12,1160/1120/1050,0.9,2014-05-14,2,66,-2879,-98880,32,-2.91%,sdc
533,DC_37_EXDTE_30_TP_0.5,92,2014-08-16,2014-06-09,1200/1150/1090,8.15,2014-07-01,22,46,-6050,-99825,55,-6.06%,sdc
534,DC_37_EXDTE_30_TP_0.5,93,2014-09-20,2014-07-14,1190/1150/1080,0.4,2014-07-17,3,65,-6719,-97280,32,-6.91%,sdc
535,DC_37_EXDTE_30_TP_0.5,94,2014-10-18,2014-08-11,1170/1120/1050,5.45,2014-08-26,15,53,1950,-99255,39,1.96%,sdc
536,DC_37_EXDTE_30_TP_0.5,95,2014-11-22,2014-09-15,1170/1130/1060,0.25,2014-09-25,10,58,-2310,-99824,33,-2.31%,sdc
537,DC_37_EXDTE_30_TP_0.5,96,2014-12-20,2014-10-13,1080/1030/955,3.05,2014-10-21,8,60,875,-98175,35,0.89%,sdc
538,DC_37_EXDTE_30_TP_0.5,97,2015-01-17,2014-11-10,1200/1160/1090,1.05,2014-12-15,35,33,319,-99359,32,0.32%,sdc
539,DC_37_EXDTE_30_TP_0.5,98,2015-02-20,2014-12-12,1190/1130/1050,7.6,2014-12-19,7,63,-5039,-99360,36,-5.07%,sdc
540,DC_37_EXDTE_30_TP_0.5,99,2015-03-20,2015-01-09,1220/1170/1090,2.8,2015-02-13,35,35,10800,-98399,30,10.98%,sdc
541,DC_37_EXDTE_30_TP_0.5,100,2015-04-17,2015-02-06,1230/1180/1100,2.2,2015-02-26,20,50,7749,-99820,31,7.76%,sdc
542,DC_37_EXDTE_30_TP_0.5,101,2015-05-15,2015-03-06,1240/1190/1120,5.05,2015-03-18,12,58,-2144,-97695,39,-2.19%,sdc
543,DC_37_EXDTE_30_TP_0.5,102,2015-06-19,2015-04-10,1290/1240/1180,7.3,2015-04-30,20,50,22515,-98610,57,22.83%,sdc
544,DC_37_EXDTE_30_TP_0.5,103,2015-07-17,2015-05-08,1260/1210/1150,7.4,2015-06-03,26,44,-5700,-99179,57,-5.75%,sdc
545,DC_37_EXDTE_30_TP_0.5,104,2015-08-21,2015-06-12,1290/1240/1180,7.0,2015-07-23,41,29,55679,-98600,58,56.47%,dte
546,DC_37_EXDTE_30_TP_0.5,105,2015-09-18,2015-07-10,1280/1230/1150,2.85,2015-07-27,17,53,10950,-98549,30,11.11%,sdc
547,DC_37_EXDTE_30_TP_0.5,106,2015-10-16,2015-08-07,1230/1180/1120,6.7,2015-08-21,14,56,10619,-98530,59,10.78%,sdc
548,DC_37_EXDTE_30_TP_0.5,107,2015-11-20,2015-09-11,1190/1130/1050,6.5,2015-09-28,17,53,13135,-98050,37,13.4%,sdc
549,DC_37_EXDTE_30_TP_0.5,108,2015-12-19,2015-10-12,1190/1140/1070,5.35,2015-11-06,25,43,975,-98865,39,0.99%,sdc
550,DC_37_EXDTE_30_TP_0.5,109,2016-01-15,2015-11-06,1220/1180/1110,-0.0,2015-11-12,6,64,-6930,-99000,33,-7.0%,sdc
551,DC_37_EXDTE_30_TP_0.5,110,2016-02-19,2015-12-11,1150/1100/1020,2.4,2015-12-29,18,52,6450,-97200,30,6.64%,sdc
552,DC_37_EXDTE_30_TP_0.5,111,2016-03-18,2016-01-08,1085/1025/950,8.35,2016-01-15,7,63,8399,-98070,42,8.56%,sdc
553,DC_37_EXDTE_30_TP_0.5,112,2016-04-15,2016-02-05,1020/970/890,1.45,2016-02-25,20,50,9299,-97495,31,9.54%,sdc
554,DC_37_EXDTE_30_TP_0.5,113,2016-05-20,2016-03-11,1110/1070/1000,-0.4,2016-04-13,33,37,11550,-97680,33,11.82%,sdc
555,DC_37_EXDTE_30_TP_0.5,114,2016-06-17,2016-04-08,1120/1070/1010,7.1,2016-04-18,10,60,-10440,-99179,58,-10.53%,sdc
556,DC_37_EXDTE_30_TP_0.5,115,2016-07-15,2016-05-06,1140/1090/1020,5.55,2016-05-27,21,49,1169,-99645,39,1.17%,sdc
557,DC_37_EXDTE_30_TP_0.5,116,2016-08-19,2016-06-10,1190/1140/1070,5.0,2016-06-27,17,53,0,-99999,40,0.0%,sdc
558,DC_37_EXDTE_30_TP_0.5,117,2016-09-16,2016-07-08,1200/1160/1090,0.7,2016-07-27,19,51,4160,-98240,32,4.23%,sdc
559,DC_37_EXDTE_30_TP_0.5,118,2016-10-21,2016-08-12,1250/1210/1150,2.65,2016-09-22,41,29,4179,-99659,44,4.19%,sdc
560,DC_37_EXDTE_30_TP_0.5,119,2016-11-18,2016-09-09,1250/1200/1130,4.8,2016-09-22,13,57,-3000,-99200,40,-3.02%,sdc
561,DC_37_EXDTE_30_TP_0.5,120,2016-12-16,2016-10-07,1260/1210/1140,4.7,2016-10-27,20,50,12000,-98800,40,12.15%,sdc
562,DC_37_EXDTE_30_TP_0.5,121,2017-01-20,2016-11-11,1310/1260/1180,3.35,2016-11-22,11,59,-1014,-96715,29,-1.05%,sdc
563,DC_37_EXDTE_30_TP_0.5,122,2017-02-17,2016-12-09,1420/1360/1290,10.4,2017-01-18,40,30,53655,-99960,49,53.68%,tp
564,DC_37_EXDTE_30_TP_0.5,123,2017-03-17,2017-01-06,1400/1350/1270,3.85,2017-02-14,39,31,14064,-98165,29,14.33%,sdc
565,DC_37_EXDTE_30_TP_0.5,124,2017-04-21,2017-02-10,1420/1370/1290,3.8,2017-03-21,39,31,19720,-98020,29,20.12%,sdc
566,DC_37_EXDTE_30_TP_0.5,125,2017-05-19,2017-03-10,1390/1340/1270,5.75,2017-04-20,41,29,8930,-97850,38,9.13%,dte
567,DC_37_EXDTE_30_TP_0.5,126,2017-06-16,2017-04-07,1390/1340/1270,5.6,2017-04-24,17,53,-195,-99839,39,-0.2%,sdc
568,DC_37_EXDTE_30_TP_0.5,127,2017-07-21,2017-05-12,1410/1360/1300,8.55,2017-06-08,27,43,-5830,-98315,53,-5.93%,sdc
569,DC_37_EXDTE_30_TP_0.5,128,2017-08-18,2017-06-09,1440/1400/1330,0.75,2017-07-19,40,30,15359,-98400,32,15.61%,sdc
570,DC_37_EXDTE_30_TP_0.5,129,2017-09-15,2017-07-07,1440/1390/1330,8.35,2017-07-20,13,57,-6210,-99090,54,-6.27%,sdc
571,DC_37_EXDTE_30_TP_0.5,130,2017-10-20,2017-08-11,1400/1350/1270,3.35,2017-08-31,20,50,4350,-96715,29,4.5%,sdc
572,DC_37_EXDTE_30_TP_0.5,131,2017-11-17,2017-09-08,1420/1380/1310,0.7,2017-09-18,10,60,4640,-98240,32,4.72%,sdc
573,DC_37_EXDTE_30_TP_0.5,132,2017-12-15,2017-10-06,1540/1490/1420,6.85,2017-11-07,32,38,20165,-99345,37,20.3%,sdc
574,DC_37_EXDTE_30_TP_0.5,133,2018-01-19,2017-11-10,1500/1460/1390,1.55,2017-11-22,12,58,929,-97805,31,0.95%,sdc
575,DC_37_EXDTE_30_TP_0.5,134,2018-02-16,2017-12-08,1550/1500/1430,6.5,2018-01-04,27,43,185,-98050,37,0.19%,sdc
576,DC_37_EXDTE_30_TP_0.5,135,2018-03-16,2018-01-05,1580/1540/1470,2.45,2018-01-22,17,53,-1350,-97350,30,-1.39%,sdc
577,DC_37_EXDTE_30_TP_0.5,136,2018-04-20,2018-02-09,1520/1450/1340,4.85,2018-02-15,6,64,2970,-98670,22,3.01%,sdc
578,DC_37_EXDTE_30_TP_0.5,137,2018-05-18,2018-03-09,1620/1570/1490,2.9,2018-03-22,13,57,1950,-98700,30,1.98%,sdc
579,DC_37_EXDTE_30_TP_0.5,138,2018-06-15,2018-04-06,1550/1490/1395,4.75,2018-04-16,10,60,1124,-99375,25,1.13%,sdc
580,DC_37_EXDTE_30_TP_0.5,139,2018-07-20,2018-05-11,1630/1590/1520,1.75,2018-06-01,21,49,620,-98425,31,0.63%,sdc
581,DC_37_EXDTE_30_TP_0.5,140,2018-08-17,2018-06-08,1690/1650/1580,1.55,2018-07-09,31,39,1240,-97805,31,1.27%,sdc
582,DC_37_EXDTE_30_TP_0.5,141,2018-09-21,2018-07-13,1715/1665/1590,4.1,2018-08-21,39,31,7820,-98940,34,7.9%,sdc
583,DC_37_EXDTE_30_TP_0.5,142,2018-10-19,2018-08-10,1715/1670/1595,3.0,2018-08-29,19,51,-300,-99000,30,-0.3%,sdc
584,DC_37_EXDTE_30_TP_0.5,143,2018-11-16,2018-09-07,1740/1690/1605,2.55,2018-10-01,24,46,9880,-97630,26,10.12%,sdc
585,DC_37_EXDTE_30_TP_0.5,144,2018-12-21,2018-10-12,1580/1520/1425,2.45,2018-10-24,12,58,-4810,-97370,26,-4.94%,sdc
586,DC_37_EXDTE_30_TP_0.5,145,2019-01-18,2018-11-09,1590/1530/1430,2.3,2018-11-14,5,65,-3564,-97290,23,-3.66%,sdc
587,DC_37_EXDTE_30_TP_0.5,146,2019-02-15,2018-12-07,1490/1420/1320,5.25,2018-12-17,10,60,-2240,-98700,28,-2.27%,sdc
588,DC_37_EXDTE_30_TP_0.5,147,2019-03-15,2019-01-04,1420/1350/1260,7.8,2019-01-09,5,65,-4200,-97299,35,-4.32%,sdc
589,DC_50_EXDTE_10_TP_0.1,1,2007-01-20,2006-11-13,790/760/720,3.25,2006-12-14,31,37,2625,-99375,75,2.64%,sdc
590,DC_50_EXDTE_10_TP_0.1,2,2007-02-17,2006-12-11,810/780/740,2.65,2006-12-29,18,50,12245,-99935,79,12.25%,tp
591,DC_50_EXDTE_10_TP_0.1,3,2007-03-17,2007-01-08,790/760/720,2.35,2007-01-22,14,54,10400,-98800,80,10.53%,tp
592,DC_50_EXDTE_10_TP_0.1,4,2007-04-21,2007-02-12,820/790/750,3.15,2007-03-05,21,47,-2659,-99940,76,-2.66%,sdc
593,DC_50_EXDTE_10_TP_0.1,5,2007-05-19,2007-03-12,800/770/730,2.4,2007-04-10,29,39,-2600,-99200,80,-2.62%,sdc
594,DC_50_EXDTE_10_TP_0.1,6,2007-06-16,2007-04-09,830/800/750,1.3,2007-05-15,36,32,11040,-97980,46,11.27%,tp
595,DC_50_EXDTE_10_TP_0.1,7,2007-07-21,2007-05-14,840/810/760,0.8,2007-06-13,30,38,10800,-99840,48,10.82%,tp
596,DC_50_EXDTE_10_TP_0.1,8,2007-08-18,2007-06-11,850/820/770,0.8,2007-07-20,39,29,11040,-99840,48,11.06%,tp
597,DC_50_EXDTE_10_TP_0.1,9,2007-09-22,2007-07-16,870/830/780,4.7,2007-07-26,10,58,-340,-99960,68,-0.34%,sdc
598,DC_50_EXDTE_10_TP_0.1,10,2007-10-20,2007-08-13,810/770/700,-0.65,2007-09-18,36,32,13430,-99790,34,13.46%,tp
599,DC_50_EXDTE_10_TP_0.1,11,2007-11-17,2007-09-10,800/750/680,2.9,2007-09-25,15,53,10104,-98470,43,10.26%,tp
600,DC_50_EXDTE_10_TP_0.1,12,2007-12-22,2007-10-15,850/810/750,2.4,2007-11-07,23,45,-1099,-98560,44,-1.12%,sdc
601,DC_50_EXDTE_10_TP_0.1,13,2008-01-19,2007-11-12,800/750/680,4.2,2007-12-03,21,47,11069,-99220,41,11.16%,tp
602,DC_50_EXDTE_10_TP_0.1,14,2008-02-16,2007-12-10,810/770/710,1.65,2008-01-03,24,44,2989,-99590,46,3.0%,sdc
603,DC_50_EXDTE_10_TP_0.1,15,2008-03-22,2008-01-14,740/700/640,1.9,2008-01-18,4,64,-3599,-98550,45,-3.65%,sdc
604,DC_50_EXDTE_10_TP_0.1,16,2008-04-19,2008-02-11,730/680/620,6.8,2008-02-22,11,57,12684,-99119,59,12.8%,tp
605,DC_50_EXDTE_10_TP_0.1,17,2008-05-17,2008-03-10,670/630/570,1.7,2008-03-24,14,54,2530,-99820,46,2.53%,sdc
606,DC_50_EXDTE_10_TP_0.1,18,2008-06-21,2008-04-14,710/670/620,4.4,2008-04-28,14,54,-862,-99359,69,-0.87%,sdc
607,DC_50_EXDTE_10_TP_0.1,19,2008-07-19,2008-05-12,750/720/670,-0.0,2008-06-13,32,36,13500,-100000,50,13.5%,tp
608,DC_50_EXDTE_10_TP_0.1,20,2008-08-16,2008-06-09,760/720/660,2.7,2008-06-27,18,50,5059,-99880,44,5.07%,sdc
609,DC_50_EXDTE_10_TP_0.1,21,2008-09-20,2008-07-14,690/650/590,2.2,2008-07-22,8,60,2812,-99899,45,2.81%,sdc
610,DC_50_EXDTE_10_TP_0.1,22,2008-10-18,2008-08-11,770/730/680,4.7,2008-08-27,16,52,10880,-99960,68,10.88%,tp
