date,pnl
2014-12-15,2880.00
2014-12-16,-1800.00
2014-12-17,-1260.00
2014-12-18,-4320.00
2014-12-19,-360.00
2014-12-22,360.00
2014-12-23,-360.00
2014-12-24,-1260.00
2014-12-26,-1440.00
2014-12-29,-1980.00
2014-12-30,1980.00
2014-12-31,360.00
2015-01-02,3600.00
2015-01-05,4500.00
2015-01-06,4860.00
2015-01-07,-720.00
2015-01-08,-5400.00
2015-01-09,2340.00
2015-01-12,3060.00
2015-01-13,180.00
2015-01-14,540.00
2015-01-15,7560.00
