date,pnl
2016-09-12,-600.00
2016-09-13,400.00
2016-09-14,1000.00
2016-09-15,-1400.00
2016-09-16,2000.00
2016-09-19,-1400.00
2016-09-20,-400.00
2016-09-21,200.00
2016-09-22,-2600.00
2016-09-23,1800.00
2016-09-26,2200.00
2016-09-27,1200.00
2016-09-28,-2400.00
2016-09-29,2000.00
2016-09-30,-1200.00
2016-10-03,2400.00
2016-10-04,600.00
2016-10-05,-1600.00
2016-10-06,1400.00
2016-10-07,2800.00
2016-10-10,-2400.00
2016-10-11,6000.00
