date,pnl
2016-04-11,2030.00
2016-04-12,-1450.00
2016-04-13,-8410.00
2016-04-14,290.00
2016-04-15,-870.00
2016-04-18,-1740.00
2016-04-19,290.00
2016-04-20,-870.00
2016-04-21,3770.00
2016-04-22,-4640.00
2016-04-25,3480.00
2016-04-26,-5800.00
2016-04-27,-1740.00
2016-04-28,5510.00
2016-04-29,3480.00
2016-05-02,-2320.00
2016-05-03,8700.00
2016-05-04,4350.00
2016-05-05,3480.00
2016-05-06,2030.00
2016-05-09,-3190.00
2016-05-10,-4930.00
2016-05-11,8990.00
