date,pnl
2018-08-13,1200.00
2018-08-14,0.00
2018-08-15,-1500.00
2018-08-16,900.00
2018-08-17,1050.00
2018-08-20,0.00
2018-08-21,-1050.00
2018-08-22,-750.00
2018-08-23,900.00
2018-08-24,-750.00
2018-08-27,1050.00
2018-08-28,-600.00
2018-08-29,-600.00
2018-08-30,150.00
2018-08-31,-900.00
2018-09-04,750.00
2018-09-05,750.00
2018-09-06,1500.00
2018-09-07,900.00
2018-09-10,300.00
2018-09-11,450.00
2018-09-12,-300.00
2018-09-13,2700.00
2018-09-14,-1950.00
2018-09-17,4800.00
2018-09-18,-1950.00
2018-09-19,4350.00
2018-09-20,-4500.00
2018-09-21,2850.00
2018-09-24,2700.00
2018-09-25,-1500.00
2018-09-26,6300.00
2018-09-27,3375.00
2018-09-28,1500.00
2018-10-01,7875.00
2018-10-02,-1950.00
2018-10-03,7800.00
2018-10-04,-10950.00
2018-10-05,-14250.00
2018-10-08,4200.00
